icao24,callsign,timestamp,latitude,longitude,altitude,on_ground,ground_speed,vertical_speed,ground_accel,heading,turn_rate,flight_duration,max_altitude,altitude_range
4d250b,WMT4429,2025-12-16 19:48:27,45.46977142857143,22.352385714285713,10537.285714285714,False,218.3531136601902,7.261904761904771,0.0029054832513196517,234.3473986586804,0.0005503604396523088,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:48:37,45.45834285714285,22.329671428571427,10609.904761904761,False,218.38216474194496,7.261904761904771,0.002905108175477267,234.35289970931714,0.0005501050636752325,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:48:47,45.446895999999995,22.306995999999998,10692.32,False,218.28242224380307,8.241523809523823,-0.009974249814189307,234.26849894753207,-0.008440076178507639,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:48:57,45.435376,22.284475999999998,10813.92,False,217.80131218523593,12.160000000000036,-0.048111005856713976,233.9133875275425,-0.03551114199895551,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:49:07,45.423856,22.261955999999998,10935.52,False,217.83016515233052,12.160000000000036,0.0028852967094593397,233.91895368239886,0.0005566154856353478,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:49:17,45.412525,22.240213636363634,11020.522727272728,False,211.70800682798736,8.50027272727275,-0.6122158324343161,233.41555536898875,-0.05033983134101163,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:49:27,45.401275,22.218804545454546,11089.84090909091,False,209.10388956570142,6.9318181818181985,-0.26041172622859393,233.1937978227324,-0.02217575462563559,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:49:37,45.390025,22.197395454545454,11159.15909090909,False,209.13040673706223,6.9318181818180165,0.0026517171360808333,233.19926922996032,0.0005471407227929604,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:49:47,45.378775,22.175986363636365,11228.477272727272,False,209.15692062100712,6.9318181818181985,0.002651388394488663,233.20473818067165,0.0005468950711332354,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:49:57,45.36755135135135,22.154622972972973,11289.364864864865,False,208.72135064252015,6.088759213759294,-0.04355699784869671,233.2159032269078,0.0011165046236158104,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:50:07,45.35638918918919,22.133366216216217,11330.581081081082,False,207.6694350811173,4.121621621621671,-0.10519155614028364,233.23474906992914,0.0018845843021324526,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:50:17,45.34522702702703,22.11210945945946,11371.797297297297,False,207.6955517716775,4.121621621621489,0.002611669056017263,233.2401669795006,0.0005417909571463042,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:50:27,45.334064864864864,22.0908527027027,11413.013513513513,False,207.72166523535446,4.121621621621671,0.0026113463676978197,233.2455824746208,0.0005415495120189462,5640.0,11582.0,11582.0
