icao24,callsign,timestamp,latitude,longitude,altitude,on_ground,ground_speed,vertical_speed,ground_accel,heading,turn_rate,flight_duration,max_altitude,altitude_range,anomaly_rule,anomaly_reason,anomaly_ml,anomaly_score,shape_anomaly,cluster,anomaly_combined
a214bd,N233ME,2025-12-16 18:40:02,34.30108512820513,-118.8227328205128,914.0,False,8.323755595825041,0.0,1.375195926023309e-06,101.18140731990349,-1.8799350982590115e-06,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:40:12,34.30094025641026,-118.82184564102565,914.0,False,8.323769347466241,0.0,1.3751641199988284e-06,101.18138852027931,-1.879962417206116e-06,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:40:22,34.300795384615384,-118.82095846153844,914.0,False,8.323783099248699,0.0,1.375178245766051e-06,101.18136971920484,-1.8801074475049973e-06,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:40:32,34.30065051282051,-118.82007128205127,914.0,False,8.323796850889735,0.0,1.3751641036563456e-06,101.18135092008411,-1.879912070990031e-06,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:40:42,34.300505641025644,-118.8191841025641,914.0,False,8.323810602424745,0.0,1.3751535009376425e-06,101.1813321193472,-1.8800736938828777e-06,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:40:52,34.30036076923077,-118.81829692307691,914.0,False,8.323824354030332,0.0,1.3751605587586369e-06,101.1813133205834,-1.879876379007328e-06,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:41:02,34.3002158974359,-118.81740974358974,914.0,False,8.323838105565164,0.0,1.375153483174074e-06,101.18129452090182,-1.8799681583914208e-06,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:41:12,34.29985,-118.8157,914.0,False,16.25458452309288,0.0,0.7930746417527716,104.52316195212649,0.3341867431224671,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:41:22,34.298716666666664,-118.81093333333334,914.0,False,45.64706933379168,0.0,2.93924848106988,106.05505957873991,0.1531897626613442,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:41:32,34.29783571428571,-118.80577857142858,914.0,False,48.45078870164753,0.0,0.2803719367855855,101.68660635738075,-0.4368453221359175,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:41:42,34.29690714285714,-118.80013571428572,914.0,False,52.96039228979596,0.0,0.450960358814843,101.26379735355124,-0.0422809003829513,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:41:52,34.29597857142857,-118.79449285714286,914.0,False,52.96095269546889,0.0,5.604056729282547e-05,101.26367604746356,-1.2130608769211904e-05,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:42:02,34.29495882352941,-118.78818823529411,914.0,False,59.13467405749492,0.0,0.6173721362026029,101.0757362665824,-0.0187939780881151,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:42:12,34.2939,-118.7816,914.0,False,61.78120061536731,0.0,0.2646526557872392,101.0065903342001,-0.0069145932382298,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:42:22,34.29272051282052,-118.77536923076924,914.0,False,58.83740219164751,0.0,-0.2943798423719798,102.90375185956084,0.1897161525360729,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:42:32,34.291541025641024,-118.76913846153846,914.0,False,58.838183209994256,0.0,7.810183467427123e-05,102.90357680026553,-1.7505929531580477e-05,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:42:42,34.29036153846154,-118.76290769230768,914.0,False,58.83896420505829,0.0,7.809950640336183e-05,102.90340175070622,-1.7504955928870912e-05,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:42:52,34.28917142857143,-118.75668571428572,914.0,False,58.78718689739086,0.0,-0.0051777307667428,103.03327649781028,0.0129874747104054,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:43:02,34.287800000000004,-118.7508,914.0,False,56.28541459991889,0.0,-0.2501772297471973,105.74795406322728,0.2714677565416991,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:43:12,34.28635,-118.74505,914.0,False,55.33131505561514,0.0,-0.0954099544303744,106.97119901681152,0.1223244953584242,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
